NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
164,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202311,2,"24,000",-,1,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,-
165,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202403,14,"32,000",-,12,개인,개인,1998,거제대로 37,-,중개거래,부산 부산진구,-
166,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202304,29,"29,800",211,14,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.06.19
167,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202304,19,"29,500",211,16,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.05.19
168,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202402,25,"31,900",-,20,개인,개인,1998,거제대로 37,-,중개거래,부산 부산진구,-
169,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202310,16,"32,000",211,25,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.12.19
170,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202309,9,"30,000",213,11,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.09.15
171,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202306,30,"29,500",213,20,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.06.30
172,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202401,16,"29,600",213,25,개인,개인,1998,거제대로 37,-,중개거래,부산 부산진구,24.03.11
173,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202310,11,"30,700",213,7,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.12.06
174,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202403,18,"26,000",-,1,개인,개인,1998,거제대로 37,-,중개거래,부산 부산진구,-
175,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202304,22,"30,200",214,11,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.06.09
176,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202403,31,"28,000",-,21,개인,개인,1998,거제대로 37,-,중개거래,부산 부산진구,-
177,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202307,19,"27,000",214,25,-,-,1998,거제대로 37,-,중개거래,부산 남구 부산 부산진구,23.09.26
178,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202309,3,"33,000",215,10,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.10.06
179,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202310,7,"25,000",215,1,-,-,1998,거제대로 37,-,중개거래,부산 동래구 부산 부산진구,24.01.10
180,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202401,3,"26,000",215,12,개인,개인,1998,거제대로 37,20240205,직거래,-,24.02.01
181,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202401,31,"26,000",-,12,개인,개인,1998,거제대로 37,-,직거래,-,-
182,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202305,27,"27,900",215,13,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.06.09
183,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202402,5,"30,200",-,15,개인,개인,1998,거제대로 37,-,중개거래,-,-
184,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202308,3,"27,000",215,16,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.09.08
185,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202305,13,"31,800",215,19,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.06.27
186,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202305,27,"30,200",215,20,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.07.21
187,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202401,13,"25,900",-,2,개인,개인,1998,거제대로 37,-,중개거래,부산 부산진구,-
188,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202304,17,"28,700",215,21,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.05.02
189,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202306,13,"28,000",215,22,-,-,1998,거제대로 37,-,중개거래,부산 부산진구,23.08.14
190,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202402,19,"25,000",215,9,개인,개인,1998,거제대로 37,-,직거래,-,24.02.19
191,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,118.6193,202311,11,"46,000",101,5,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,24.02.19
192,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,118.6193,202307,12,"50,000",101,11,-,-,2006,거제대로 26,-,직거래,-,23.09.04
193,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,118.6193,202307,10,"44,000",101,12,-,-,2006,거제대로 26,-,직거래,-,23.07.20
194,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,118.6193,202306,20,"50,000",101,14,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.07.20
195,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202312,9,"41,400",101,21,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,24.03.07
196,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202305,21,"43,000",101,22,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.07.27
197,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202310,25,"45,000",101,29,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.12.26
198,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202312,5,"40,000",101,30,-,-,2006,거제대로 26,-,직거래,-,23.12.06
199,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,118.6193,202310,25,"54,000",101,35,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,24.01.17
200,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202309,27,"42,000",102,22,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.12.28
201,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202311,19,"40,000",102,23,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,24.01.19
202,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202310,4,"42,500",102,23,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.11.27
203,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8163,202404,1,"40,000",-,28,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,-
204,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,118.6193,202312,30,"55,000",-,36,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,-
205,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,110.9382,202312,26,"53,000",103,16,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,24.03.22
206,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,110.9382,202308,23,"59,000",103,29,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.12.12
207,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202402,23,"41,000",-,6,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,-
208,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202401,20,"39,500",105,17,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,24.03.04
209,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202403,11,"42,500",-,18,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,-
210,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202403,26,"47,000",-,22,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,-
211,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202311,11,"42,800",105,29,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.12.29
212,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202306,2,"49,000",105,35,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.09.25
213,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202312,28,"41,800",106,7,-,-,2006,거제대로 26,-,중개거래,부산 기장군 부산 부산진구,24.01.22
214,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202403,14,"40,000",-,8,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,-
215,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,130.3494,202401,4,"46,500",106,15,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,24.03.08
216,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202307,15,"44,000",106,19,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.09.20
217,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202310,5,"40,000",106,21,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.11.30
218,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,130.3494,202308,10,"55,000",106,29,-,-,2006,거제대로 26,-,중개거래,부산 부산진구,23.09.15
219,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.0514,202306,5,"29,700",101,3,-,-,2006,진남로 477,-,중개거래,부산 부산진구,23.07.27
220,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.0514,202312,4,"30,000",101,8,-,-,2006,진남로 477,-,중개거래,부산 부산진구,24.01.31
221,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.0514,202308,26,"29,200",-,19,-,-,2006,진남로 477,-,중개거래,부산 부산진구,-
222,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.0514,202308,29,"29,700",102,7,-,-,2006,진남로 477,-,중개거래,부산 부산진구,23.09.01
223,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.0514,202403,6,"30,300",-,14,개인,개인,2006,진남로 477,-,중개거래,부산 부산진구,-
224,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.0514,202311,20,"30,000",103,6,-,-,2006,진남로 477,-,중개거래,부산 부산진구,24.01.18
225,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.0514,202305,12,"32,000",103,9,-,-,2006,진남로 477,-,중개거래,부산 부산진구,23.06.16
226,부산광역시 부산진구 전포동,9,9,0,양정메트로하이츠,84.7182,202403,9,"28,200",-,15,개인,개인,2006,진남로 477,-,중개거래,부산 부산진구,-
227,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202401,13,"40,500",101,11,개인,개인,1997,전포대로 294,-,중개거래,부산 부산진구,24.02.21
228,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202310,30,"41,900",101,17,-,-,1997,전포대로 294,-,직거래,-,23.11.17
229,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,59.72,202306,2,"33,000",101,23,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.08.16
230,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202305,30,"38,200",102,18,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.06.01
231,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202308,13,"38,000",-,3,-,-,1997,전포대로 294,20230906,중개거래,부산 부산진구,-
232,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202403,1,"38,700",102,3,개인,개인,1997,전포대로 294,-,직거래,-,24.03.19
233,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,59.72,202401,18,"30,000",102,5,개인,개인,1997,전포대로 294,-,중개거래,부산 부산진구,24.03.04
234,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202311,27,"39,500",103,13,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,24.02.02
235,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202402,23,"42,500",-,15,개인,개인,1997,전포대로 294,-,중개거래,부산 부산진구,-
236,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202311,27,"40,250",103,17,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,24.01.30
237,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202309,1,"41,000",-,20,-,-,1997,전포대로 294,20231018,중개거래,부산 부산진구,-
238,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202310,18,"41,000",103,20,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.11.30
239,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202308,11,"39,000",103,21,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.08.25
240,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202401,27,"41,500",-,23,개인,개인,1997,전포대로 294,-,중개거래,부산 사상구,-
241,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202308,13,"38,000",103,3,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.09.07
242,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202310,30,"36,000",103,9,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.12.27
243,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,124.09,202308,16,"50,000",104,14,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.08.31
244,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,124.09,202403,15,"45,500",-,4,개인,개인,1997,전포대로 294,-,중개거래,부산 부산진구,-
245,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,59.84,202308,10,"31,000",105,12,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.09.15
246,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,59.84,202308,11,"32,000",105,19,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.09.22
247,부산광역시 부산진구 전포동,147-2,147,2,더샵골드6,35.47,202308,11,"14,800",더샵골드6,14,-,-,2018,전포대로300번길 49,-,중개거래,부산 부산진구,23.08.30
248,부산광역시 부산진구 전포동,171-2,171,2,서면앙쥬빌주상복합,17.92,202307,21,"5,000",1,12,-,-,2012,전포대로 282,-,중개거래,부산 부산진구,23.07.31
249,부산광역시 부산진구 전포동,171-2,171,2,서면앙쥬빌주상복합,17.92,202304,26,"5,450",1,16,-,-,2012,전포대로 282,-,중개거래,부산 부산진구,23.04.27
250,부산광역시 부산진구 전포동,171-2,171,2,서면앙쥬빌주상복합,21.24,202310,23,"7,000",1,18,-,-,2012,전포대로 282,-,중개거래,부산 부산진구,23.10.27
251,부산광역시 부산진구 전포동,171-2,171,2,서면앙쥬빌주상복합,17.92,202401,2,"5,000",1,18,개인,개인,2012,전포대로 282,-,중개거래,부산 부산진구,24.01.05
252,부산광역시 부산진구 전포동,171-2,171,2,서면앙쥬빌주상복합,17.92,202305,20,"5,000",1,7,-,-,2012,전포대로 282,-,중개거래,부산 부산진구,23.06.30
253,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202311,29,"7,400",-,4,-,-,2005,전포대로 274,20240113,중개거래,부산 부산진구,-
254,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202309,12,"8,000",-,4,-,-,2005,전포대로 274,-,중개거래,부산 부산진구,23.11.13
255,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202309,12,"8,000",-,10,-,-,2005,전포대로 274,-,중개거래,부산 부산진구,23.11.13
256,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202305,1,"7,500",-,11,-,-,2005,전포대로 274,-,중개거래,부산 부산진구,23.05.10
257,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202307,15,"7,500",-,12,-,-,2005,전포대로 274,-,중개거래,부산 부산진구,23.08.31
258,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202311,29,"7,500",-,13,-,-,2005,전포대로 274,20231218,중개거래,부산 부산진구,-
259,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202304,29,"7,800",-,13,-,-,2005,전포대로 274,-,중개거래,부산 부산진구,23.05.02
260,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,32.6,202309,9,"8,670",-,13,-,-,2005,전포대로 274,-,중개거래,부산 부산진구,23.11.13
261,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,32.6,202312,16,"8,800",-,13,-,-,2005,전포대로 274,-,중개거래,부산 부산진구,23.12.18
